date,Alameda,Contra Costa,Fresno,Kern,Los Angeles,Orange,Riverside,Sacramento,San Bernardino,San Diego,San Joaquin,Santa Clara,Stanislaus,Tulare,Ventura
2020-10-13,1.1428571428571428,0.42857142857142855,1.1428571428571428,1,16.571428571428573,3.857142857142857,3.7142857142857144,1.8571428571428572,4.428571428571429,3.7142857142857144,1.4285714285714286,1.5714285714285714,0.8571428571428571,0.5714285714285714,0.2857142857142857
2020-10-14,1.1428571428571428,0.5714285714285714,1.1428571428571428,0.7142857142857143,16.142857142857142,4,2.857142857142857,2.142857142857143,3.5714285714285716,3.2857142857142856,1.5714285714285714,1.7142857142857142,1,0.5714285714285714,0.42857142857142855
2020-10-15,1,0.5714285714285714,1.1428571428571428,0.7142857142857143,15,3.5714285714285716,3.2857142857142856,2,3.4285714285714284,3.142857142857143,1.1428571428571428,1.2857142857142858,1,0.7142857142857143,0.42857142857142855
2020-10-16,0.8571428571428571,0.42857142857142855,1.2857142857142858,0.42857142857142855,16.142857142857142,2.857142857142857,3.142857142857143,2.4285714285714284,3.7142857142857144,2.7142857142857144,1.1428571428571428,1,0.8571428571428571,0.8571428571428571,0.2857142857142857
2020-10-17,0.7142857142857143,0.42857142857142855,1,0.42857142857142855,16.571428571428573,2.857142857142857,2.5714285714285716,2.4285714285714284,3.4285714285714284,2,0.5714285714285714,1.2857142857142858,0.8571428571428571,0.42857142857142855,0.42857142857142855
2020-10-18,0.5714285714285714,0.42857142857142855,1.1428571428571428,0.7142857142857143,15.714285714285714,2.4285714285714284,2.5714285714285716,2.142857142857143,3.4285714285714284,2.4285714285714284,0.5714285714285714,1.2857142857142858,0.5714285714285714,0.5714285714285714,0.42857142857142855
2020-10-19,0.5714285714285714,0.5714285714285714,1.4285714285714286,0.7142857142857143,16,2.142857142857143,2.4285714285714284,2.7142857142857144,3,3,0.7142857142857143,1.2857142857142858,0.42857142857142855,0.7142857142857143,0.5714285714285714
2020-10-20,0.42857142857142855,1,1.1428571428571428,0.42857142857142855,15.142857142857142,2.5714285714285716,2,2.857142857142857,2.5714285714285716,3.4285714285714284,0.5714285714285714,1.4285714285714286,0.42857142857142855,1,0.7142857142857143
2020-10-21,0.42857142857142855,0.8571428571428571,1.2857142857142858,0.5714285714285714,14.571428571428571,2.4285714285714284,2.2857142857142856,2.2857142857142856,2.5714285714285716,3.2857142857142856,0.42857142857142855,2,0.2857142857142857,1.1428571428571428,0.5714285714285714
2020-10-22,0.2857142857142857,0.8571428571428571,1.4285714285714286,1,14.571428571428571,2.857142857142857,2.142857142857143,2.142857142857143,2.857142857142857,3.142857142857143,0.42857142857142855,2,0.42857142857142855,1,0.5714285714285714
2020-10-23,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.2857142857142858,14.571428571428571,3.142857142857143,2.2857142857142856,1.7142857142857142,3.142857142857143,3.142857142857143,0.5714285714285714,2.7142857142857144,1,0.8571428571428571,0.5714285714285714
2020-10-24,0.42857142857142855,0.7142857142857143,1,1.2857142857142858,14.857142857142858,4,2.142857142857143,1.8571428571428572,3.2857142857142856,3.142857142857143,0.5714285714285714,3,1.1428571428571428,1,0.42857142857142855
2020-10-25,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.1428571428571428,15.857142857142858,4.428571428571429,2,1.8571428571428572,3.7142857142857144,3,0.2857142857142857,2.7142857142857144,1.1428571428571428,0.8571428571428571,0.42857142857142855
2020-10-26,0.42857142857142855,0.5714285714285714,1.1428571428571428,1.1428571428571428,15.285714285714286,4,2.142857142857143,1.8571428571428572,4,2.5714285714285716,0.5714285714285714,2.5714285714285716,0.8571428571428571,0.7142857142857143,0.42857142857142855
2020-10-27,0.42857142857142855,0.14285714285714285,1.2857142857142858,1.1428571428571428,15.857142857142858,4,2.7142857142857144,1.8571428571428572,4.571428571428571,2.4285714285714284,0.5714285714285714,2.857142857142857,1,0.2857142857142857,0.2857142857142857
2020-10-28,0.5714285714285714,0.42857142857142855,1,1,15.714285714285714,3.7142857142857144,2.857142857142857,2.2857142857142856,4.571428571428571,3,0.5714285714285714,2.142857142857143,1,0.14285714285714285,0.2857142857142857
2020-10-29,1.2857142857142858,0.42857142857142855,1,0.5714285714285714,16.142857142857142,3.2857142857142856,2.857142857142857,2.2857142857142856,5.285714285714286,3.142857142857143,0.7142857142857143,2.142857142857143,0.8571428571428571,0.2857142857142857,0.2857142857142857
2020-10-30,1.2857142857142858,0.42857142857142855,1.1428571428571428,0.2857142857142857,14.428571428571429,3.2857142857142856,3.142857142857143,2.142857142857143,4.714285714285714,3.142857142857143,0.5714285714285714,1.7142857142857142,0.5714285714285714,0.2857142857142857,0.2857142857142857
2020-10-31,1.4285714285714286,0.5714285714285714,1.2857142857142858,0.5714285714285714,14.571428571428571,2.7142857142857144,4.142857142857143,2,4.857142857142857,3,0.5714285714285714,1.4285714285714286,0.42857142857142855,0.2857142857142857,0.14285714285714285
2020-11-01,1.7142857142857142,0.5714285714285714,1.7142857142857142,0.5714285714285714,14.714285714285714,2.5714285714285716,4.285714285714286,1.8571428571428572,4.714285714285714,3.2857142857142856,0.7142857142857143,2.142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285
2020-11-02,1.8571428571428572,0.5714285714285714,1.2857142857142858,0.5714285714285714,14.714285714285714,3,4.428571428571429,1.5714285714285714,5.142857142857143,3.142857142857143,0.7142857142857143,2.5714285714285716,0.8571428571428571,0.2857142857142857,0.14285714285714285
2020-11-03,1.8571428571428572,0.5714285714285714,1.2857142857142858,0.42857142857142855,14,2.7142857142857144,4.285714285714286,1.5714285714285714,4.571428571428571,3.142857142857143,0.7142857142857143,2.4285714285714284,0.8571428571428571,0.42857142857142855,0.2857142857142857
2020-11-04,1.7142857142857142,0.2857142857142857,1.4285714285714286,0.7142857142857143,13.857142857142858,3,4.428571428571429,1.1428571428571428,5.142857142857143,2.7142857142857144,1,3.2857142857142856,1,0.42857142857142855,0.2857142857142857
2020-11-05,1.1428571428571428,0.2857142857142857,1.1428571428571428,0.8571428571428571,12.857142857142858,2.857142857142857,4.428571428571429,1.2857142857142858,5.142857142857143,3,1,3.142857142857143,1,0.2857142857142857,0.2857142857142857
2020-11-06,1.4285714285714286,0.2857142857142857,1,1.2857142857142858,14.142857142857142,2.857142857142857,4.285714285714286,1.4285714285714286,6,2.7142857142857144,1.2857142857142858,3,0.8571428571428571,0.5714285714285714,0.2857142857142857
2020-11-07,1.1428571428571428,0.2857142857142857,0.8571428571428571,1.1428571428571428,13.714285714285714,2.2857142857142856,4,2,6,3,1.2857142857142858,2.7142857142857144,1.1428571428571428,0.5714285714285714,0.2857142857142857
2020-11-08,1,0.5714285714285714,0.7142857142857143,1.1428571428571428,13.285714285714286,2.2857142857142856,4.142857142857143,2.4285714285714284,6.571428571428571,2.857142857142857,1.2857142857142858,2.4285714285714284,0.8571428571428571,0.5714285714285714,0.2857142857142857
2020-11-09,0.8571428571428571,0.7142857142857143,0.5714285714285714,1.4285714285714286,14,2.5714285714285716,4.428571428571429,2.5714285714285716,6.142857142857143,2.4285714285714284,1,2,0.7142857142857143,0.7142857142857143,0.2857142857142857
2020-11-10,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.4285714285714286,14.571428571428571,3.2857142857142856,4.714285714285714,3,6.714285714285714,2.7142857142857144,1,1.8571428571428572,0.8571428571428571,0.7142857142857143,0.14285714285714285
2020-11-11,0.7142857142857143,0.8571428571428571,1,1.2857142857142858,15,3.4285714285714284,4.142857142857143,3.857142857142857,6.428571428571429,3.5714285714285716,0.8571428571428571,1.2857142857142858,1,0.8571428571428571,0.14285714285714285
2020-11-12,1,0.8571428571428571,1.2857142857142858,1.2857142857142858,16.428571428571427,3.7142857142857144,4.285714285714286,4.428571428571429,6.428571428571429,3.5714285714285716,0.8571428571428571,1.4285714285714286,1.4285714285714286,1.1428571428571428,0.5714285714285714
2020-11-13,1.1428571428571428,0.8571428571428571,1.7142857142857142,0.8571428571428571,17,3.5714285714285716,5,4.857142857142857,6.714285714285714,4.571428571428571,0.8571428571428571,1.5714285714285714,1.7142857142857142,1.4285714285714286,0.7142857142857143
2020-11-14,1.4285714285714286,0.7142857142857143,1.8571428571428572,0.8571428571428571,17.857142857142858,4.428571428571429,6.285714285714286,4.285714285714286,7,4.857142857142857,0.8571428571428571,1.7142857142857142,1.7142857142857142,1.4285714285714286,0.8571428571428571
2020-11-15,1.2857142857142858,0.2857142857142857,1.7142857142857142,0.7142857142857143,19,5.714285714285714,6.714285714285714,4.428571428571429,6.571428571428571,5,1,2.142857142857143,2,1.5714285714285714,1
2020-11-16,1.5714285714285714,0.42857142857142855,2.2857142857142856,0.7142857142857143,20.142857142857142,5.714285714285714,6.714285714285714,4.857142857142857,7.571428571428571,6.285714285714286,1.1428571428571428,2.4285714285714284,2.7142857142857144,1.5714285714285714,0.8571428571428571
2020-11-17,1.7142857142857142,0.42857142857142855,2.2857142857142856,1,23,6.142857142857143,7.142857142857143,4.428571428571429,8.285714285714286,6.428571428571429,1.2857142857142858,3.2857142857142856,2.857142857142857,1.5714285714285714,1
2020-11-18,1.8571428571428572,0.42857142857142855,2.5714285714285716,1.2857142857142858,24,6.428571428571429,7.285714285714286,4,9,6.571428571428571,1.1428571428571428,3.142857142857143,2.7142857142857144,1.8571428571428572,1.2857142857142858
2020-11-19,1.5714285714285714,0.5714285714285714,3,1.5714285714285714,26.428571428571427,7,8.142857142857142,3.857142857142857,9.428571428571429,6.571428571428571,1.1428571428571428,3.4285714285714284,2.7142857142857144,1.7142857142857142,1.1428571428571428
2020-11-20,1.1428571428571428,0.5714285714285714,3.142857142857143,2.2857142857142856,26.857142857142858,7.428571428571429,7.857142857142857,3.5714285714285716,9.428571428571429,6,1,3.4285714285714284,2.4285714285714284,1.4285714285714286,1.2857142857142858
2020-11-21,0.8571428571428571,0.7142857142857143,3.4285714285714284,2.4285714285714284,29.142857142857142,7.142857142857143,6.714285714285714,3.857142857142857,10,6,1.2857142857142858,4,2.5714285714285716,1.8571428571428572,1.2857142857142858
2020-11-22,0.7142857142857143,0.7142857142857143,3.7142857142857144,2.5714285714285716,31.142857142857142,6,7.142857142857143,4.571428571428571,10.285714285714286,6.428571428571429,1.2857142857142858,3.4285714285714284,2.857142857142857,2,1.2857142857142858
2020-11-23,0.42857142857142855,0.7142857142857143,3.7142857142857144,2.4285714285714284,33,5.714285714285714,7.428571428571429,4.714285714285714,10.428571428571429,5.857142857142857,1.2857142857142858,3.4285714285714284,2.2857142857142856,2.142857142857143,1.7142857142857142
2020-11-24,0.5714285714285714,0.5714285714285714,3.7142857142857144,2.4285714285714284,32.857142857142854,5.142857142857143,7.285714285714286,5.714285714285714,10,6,1.2857142857142858,3.142857142857143,2.4285714285714284,2.142857142857143,1.8571428571428572
2020-11-25,0.5714285714285714,0.8571428571428571,4.142857142857143,2.142857142857143,35.142857142857146,5.428571428571429,8.714285714285714,6.857142857142857,10.571428571428571,5.428571428571429,1.5714285714285714,3.2857142857142856,2.5714285714285716,2,1.5714285714285714
2020-11-26,0.5714285714285714,0.7142857142857143,3.7142857142857144,1.7142857142857142,34.57142857142857,5.714285714285714,8.714285714285714,7.142857142857143,10.142857142857142,5.571428571428571,1.7142857142857142,3.142857142857143,2.4285714285714284,2.2857142857142856,1.5714285714285714
2020-11-27,0.7142857142857143,1,3.5714285714285716,1.1428571428571428,35.857142857142854,5.714285714285714,9.571428571428571,8.571428571428571,11,6.285714285714286,1.7142857142857142,3.2857142857142856,2.857142857142857,2,1.2857142857142858
2020-11-28,1,1.1428571428571428,4.142857142857143,1.2857142857142858,37.57142857142857,6.857142857142857,11.857142857142858,8.857142857142858,11.142857142857142,6.571428571428571,2,3.2857142857142856,2.857142857142857,1.4285714285714286,1.2857142857142858
2020-11-29,1.4285714285714286,1.1428571428571428,4.285714285714286,1.2857142857142858,37.285714285714285,8.428571428571429,11.857142857142858,8.428571428571429,12.285714285714286,6.142857142857143,2.142857142857143,3.857142857142857,2.4285714285714284,1.1428571428571428,1.5714285714285714
2020-11-30,2,0.8571428571428571,4.571428571428571,1.4285714285714286,38.857142857142854,10,12.714285714285714,8.428571428571429,13.142857142857142,6,2.4285714285714284,4.285714285714286,2.857142857142857,1.5714285714285714,1.2857142857142858
2020-12-01,1.7142857142857142,1,4.714285714285714,1.7142857142857142,41.142857142857146,10.428571428571429,13.285714285714286,8.428571428571429,14,6.142857142857143,2.7142857142857144,4.428571428571429,2.857142857142857,1.5714285714285714,1.1428571428571428
2020-12-02,1.8571428571428572,1.1428571428571428,4.428571428571429,2.5714285714285716,43.142857142857146,10,12.714285714285714,8.142857142857142,14.285714285714286,7.285714285714286,3,5.285714285714286,3.4285714285714284,1.7142857142857142,1.5714285714285714
2020-12-03,2.2857142857142856,1.5714285714285714,5.571428571428571,3.2857142857142856,48.714285714285715,10.714285714285714,13.428571428571429,8.142857142857142,15.714285714285714,8.571428571428571,3.4285714285714284,6.285714285714286,3.5714285714285716,2,1.4285714285714286
2020-12-04,2.142857142857143,1.4285714285714286,6.571428571428571,3.2857142857142856,52.285714285714285,11.285714285714286,14.857142857142858,7.857142857142857,16.714285714285715,9.285714285714286,3.4285714285714284,6.571428571428571,3.5714285714285716,2.2857142857142856,1.4285714285714286
2020-12-05,2.7142857142857144,1.7142857142857142,7.428571428571429,3,55.42857142857143,11.142857142857142,13.857142857142858,8.857142857142858,19.571428571428573,9.714285714285714,3.857142857142857,6.285714285714286,4.285714285714286,2.857142857142857,1.4285714285714286
2020-12-06,3.2857142857142856,1.8571428571428572,9,3.5714285714285716,59.142857142857146,10.428571428571429,16,9.428571428571429,21.714285714285715,10.857142857142858,4.428571428571429,6.285714285714286,4.571428571428571,3.142857142857143,1.2857142857142858
2020-12-07,3.2857142857142856,1.8571428571428572,9.142857142857142,4,64.42857142857143,11.571428571428571,16.571428571428573,11,23.285714285714285,13,4.571428571428571,6.857142857142857,4.857142857142857,2.5714285714285716,1.1428571428571428
2020-12-08,4.428571428571429,2.142857142857143,10.285714285714286,4,66.42857142857143,12.714285714285714,18.285714285714285,10.428571428571429,25.428571428571427,14.142857142857142,4.714285714285714,7.142857142857143,5,2.857142857142857,1.2857142857142858
2020-12-09,4.714285714285714,2.5714285714285716,10.571428571428571,3.5714285714285716,69.57142857142857,14.142857142857142,20.714285714285715,10.857142857142858,26.857142857142858,14.571428571428571,4.428571428571429,7.285714285714286,4.714285714285714,3.4285714285714284,1.2857142857142858
2020-12-10,4.428571428571429,3.142857142857143,11.142857142857142,3.5714285714285716,73,14.857142857142858,21.571428571428573,13,29.571428571428573,16.571428571428573,4.428571428571429,7.428571428571429,4.857142857142857,3,1.7142857142857142
2020-12-11,5.142857142857143,3.142857142857143,12,4.142857142857143,81.14285714285714,16.714285714285715,21,12.428571428571429,30.857142857142858,16.428571428571427,5.857142857142857,8.285714285714286,4.857142857142857,3.4285714285714284,2.2857142857142856
2020-12-12,5.285714285714286,2.857142857142857,11.857142857142858,4.857142857142857,85.71428571428571,17.285714285714285,20.428571428571427,11.428571428571429,30.428571428571427,17.714285714285715,6.285714285714286,9.428571428571429,4.285714285714286,4,2.7142857142857144
2020-12-13,5,2.857142857142857,11.285714285714286,5.428571428571429,94.28571428571429,20.285714285714285,20.714285714285715,10.857142857142858,30.428571428571427,18.142857142857142,6.285714285714286,9.714285714285714,4.571428571428571,4.285714285714286,2.5714285714285716
2020-12-14,5.142857142857143,3.4285714285714284,12.428571428571429,5.428571428571429,100,21.428571428571427,21.285714285714285,10.142857142857142,31.285714285714285,18.142857142857142,6.285714285714286,10.285714285714286,5.285714285714286,5.285714285714286,3
2020-12-15,5,3.4285714285714284,11.857142857142858,6.285714285714286,107,22.571428571428573,20.285714285714285,10.714285714285714,33.142857142857146,20.142857142857142,7.714285714285714,12,6,5.857142857142857,3.2857142857142856
2020-12-16,4.857142857142857,3.7142857142857144,12,6.285714285714286,116,24.857142857142858,20.285714285714285,10.571428571428571,35.714285714285715,20.571428571428573,9.285714285714286,12.142857142857142,6.571428571428571,5.142857142857143,3.857142857142857
2020-12-17,6.142857142857143,3.5714285714285716,11.428571428571429,6.428571428571429,123.28571428571429,27.142857142857142,20,9.142857142857142,36.42857142857143,19.428571428571427,9.428571428571429,13,6.571428571428571,6,4.142857142857143
2020-12-18,6.571428571428571,4,11.571428571428571,7.857142857142857,130.42857142857142,28.571428571428573,21.285714285714285,10.285714285714286,39.57142857142857,22.571428571428573,9.142857142857142,13.428571428571429,6.857142857142857,6.428571428571429,4.714285714285714
2020-12-19,7.428571428571429,4,12.285714285714286,8.714285714285714,139.42857142857142,30.857142857142858,25,11.142857142857142,42,23,9.857142857142858,15.142857142857142,7.571428571428571,6.428571428571429,5
2020-12-20,7.571428571428571,5.571428571428571,12.571428571428571,8.428571428571429,146.71428571428572,30.571428571428573,26.428571428571427,12.428571428571429,43.42857142857143,23.571428571428573,10.714285714285714,16.571428571428573,7.857142857142857,6.428571428571429,5.142857142857143
2020-12-21,7.857142857142857,6.142857142857143,12,9.428571428571429,155.57142857142858,32.142857142857146,27.857142857142858,12.428571428571429,45.57142857142857,25.285714285714285,11.428571428571429,18,7.142857142857143,6,6.142857142857143
2020-12-22,7.857142857142857,7.142857142857143,13.714285714285714,10.142857142857142,165.28571428571428,35.57142857142857,29.285714285714285,13,48.142857142857146,25.571428571428573,11.428571428571429,18,6.571428571428571,6.142857142857143,7.571428571428571
2020-12-23,8.857142857142858,7.571428571428571,14.714285714285714,11,172.42857142857142,36.42857142857143,31.714285714285715,13.285714285714286,49,26.428571428571427,11.142857142857142,19.142857142857142,7,6.714285714285714,8
2020-12-24,8.857142857142858,8.857142857142858,15.285714285714286,11,182.57142857142858,38.42857142857143,35.57142857142857,13.571428571428571,51.142857142857146,26.857142857142858,11.714285714285714,19.142857142857142,7.428571428571429,6.571428571428571,8
2020-12-25,9.285714285714286,9.142857142857142,14.428571428571429,10.571428571428571,187.71428571428572,42,36.57142857142857,13.714285714285714,52.857142857142854,26.571428571428573,12,20.285714285714285,8,6.714285714285714,8.285714285714286
2020-12-26,8.714285714285714,10.142857142857142,14.571428571428571,9.285714285714286,199.71428571428572,44.42857142857143,38.285714285714285,14.285714285714286,54.285714285714285,28.428571428571427,11.428571428571429,19.857142857142858,7.571428571428571,6.571428571428571,8.857142857142858
2020-12-27,8.714285714285714,9.142857142857142,15.285714285714286,8.857142857142858,212.28571428571428,46.142857142857146,38.714285714285715,14.714285714285714,56.142857142857146,29.428571428571427,10.857142857142858,21.714285714285715,7.571428571428571,6.571428571428571,9.428571428571429
2020-12-28,9.142857142857142,8.714285714285714,15.285714285714286,8.285714285714286,219.14285714285714,47.714285714285715,41.714285714285715,15,58.42857142857143,31.285714285714285,10.714285714285714,21.571428571428573,7.714285714285714,6.714285714285714,9.571428571428571
2020-12-29,9.857142857142858,8.142857142857142,15.571428571428571,7.571428571428571,220.71428571428572,48.714285714285715,44.857142857142854,14.428571428571429,58.57142857142857,34,10.285714285714286,21.714285714285715,7.714285714285714,6.571428571428571,8.571428571428571
2020-12-30,10,8.142857142857142,16.571428571428573,8.285714285714286,228.57142857142858,52.142857142857146,45,14,59.857142857142854,35.857142857142854,10.428571428571429,21.714285714285715,6.714285714285714,6.571428571428571,8.714285714285714
2020-12-31,10.428571428571429,6.857142857142857,16.571428571428573,9,236.57142857142858,54,43.857142857142854,14,59.714285714285715,36.57142857142857,10.285714285714286,22.142857142857142,6.571428571428571,7.142857142857143,9.571428571428571
2021-01-01,10.142857142857142,7.428571428571429,17.857142857142858,9.714285714285714,247.14285714285714,53.42857142857143,44.142857142857146,13.285714285714286,58.42857142857143,38.285714285714285,10.285714285714286,23.857142857142858,6,7.142857142857143,9.142857142857142
2021-01-02,11,7.714285714285714,17,10.428571428571429,248.14285714285714,55.857142857142854,43.714285714285715,12.857142857142858,58.285714285714285,37.142857142857146,10.571428571428571,23.714285714285715,5.571428571428571,7.428571428571429,9.428571428571429
2021-01-03,11.714285714285714,7.857142857142857,17,11,250.42857142857142,59.714285714285715,44.42857142857143,11.571428571428571,58.142857142857146,39,11.142857142857142,23.428571428571427,5.857142857142857,7.857142857142857,10.571428571428571
2021-01-04,12.714285714285714,8.714285714285714,17.285714285714285,11.142857142857142,258.7142857142857,60.857142857142854,44.57142857142857,10.857142857142858,58.285714285714285,36.57142857142857,11.285714285714286,22,6.285714285714286,8.142857142857142,10.714285714285714
2021-01-05,12.428571428571429,8.714285714285714,16.857142857142858,10.857142857142858,271.2857142857143,62.857142857142854,43.57142857142857,11.428571428571429,58.57142857142857,35,12.428571428571429,21.571428571428573,6.142857142857143,8.857142857142858,12.571428571428571
2021-01-06,11.857142857142858,8.142857142857142,17,10.142857142857142,280.14285714285717,63,43.714285714285715,11.142857142857142,58.142857142857146,35.285714285714285,13.428571428571429,21.428571428571427,6,8.571428571428571,12.714285714285714
2021-01-07,11.285714285714286,8.428571428571429,17.857142857142858,10.285714285714286,280.85714285714283,62.714285714285715,45.42857142857143,11.857142857142858,60,37.285714285714285,13,21.428571428571427,6.428571428571429,7.857142857142857,14
2021-01-08,11.571428571428571,7.571428571428571,18.142857142857142,10,283.14285714285717,61.714285714285715,48.142857142857146,11.285714285714286,61,35.714285714285715,12.714285714285714,19.285714285714285,6.714285714285714,7.142857142857143,15.714285714285714
2021-01-09,11.571428571428571,7.142857142857143,18,10,290.2857142857143,59,48,10.714285714285714,61.857142857142854,36.857142857142854,12,20.285714285714285,7.285714285714286,6.571428571428571,16.857142857142858
2021-01-10,11.285714285714286,7.571428571428571,17.714285714285715,10.571428571428571,293.85714285714283,57.714285714285715,47,10.571428571428571,61,36.42857142857143,12.142857142857142,17.714285714285715,7,6.857142857142857,16.571428571428573
2021-01-11,11.857142857142858,6.714285714285714,17.714285714285715,11.714285714285714,294.2857142857143,57.142857142857146,46.42857142857143,10.571428571428571,59.42857142857143,39.42857142857143,12.285714285714286,19.142857142857142,6.142857142857143,6.857142857142857,16.142857142857142
2021-01-12,12.428571428571429,7,17.285714285714285,11.714285714285714,295.7142857142857,55,48.857142857142854,9.714285714285714,59.714285714285715,39.714285714285715,11.571428571428571,20.571428571428573,6.571428571428571,6,15.571428571428571
2021-01-13,12.857142857142858,7.428571428571429,15.857142857142858,12.285714285714286,289.42857142857144,53.285714285714285,50.285714285714285,9.571428571428571,59,40.857142857142854,10.428571428571429,20.857142857142858,6.714285714285714,6.571428571428571,14.857142857142858
2021-01-14,13.142857142857142,7.571428571428571,15,11.857142857142858,289.85714285714283,51.142857142857146,50,8.428571428571429,56.57142857142857,41,11.285714285714286,20.571428571428573,6.142857142857143,6,14.571428571428571
2021-01-15,12.571428571428571,7.428571428571429,14.285714285714286,11.285714285714286,291,52.714285714285715,49.57142857142857,10,55.857142857142854,44.42857142857143,11.857142857142858,22,5.571428571428571,5.714285714285714,13.857142857142858
2021-01-16,12.142857142857142,6.857142857142857,14.714285714285714,12,283.57142857142856,53.714285714285715,49.285714285714285,9.857142857142858,56.285714285714285,45,12.285714285714286,21.142857142857142,5,5.571428571428571,12.714285714285714
2021-01-17,12.142857142857142,6.571428571428571,14.428571428571429,12.142857142857142,278.14285714285717,53.142857142857146,49,10.142857142857142,57,46.714285714285715,11.428571428571429,23.142857142857142,4.857142857142857,5.428571428571429,13.714285714285714
2021-01-18,9.714285714285714,6.428571428571429,14.428571428571429,11.714285714285714,271.14285714285717,52.285714285714285,49.285714285714285,10.428571428571429,54.285714285714285,45,11,22.571428571428573,5.285714285714286,5.857142857142857,13.857142857142858
2021-01-19,9.571428571428571,6.857142857142857,13.571428571428571,12.714285714285714,260.42857142857144,52.42857142857143,47.57142857142857,11.285714285714286,52.285714285714285,45.142857142857146,10.142857142857142,21.142857142857142,5,6.428571428571429,12.571428571428571
2021-01-20,10,6.285714285714286,12.714285714285714,12.285714285714286,258.14285714285717,52.857142857142854,45.857142857142854,11.142857142857142,51.714285714285715,44.57142857142857,10.571428571428571,21.142857142857142,5,7,14.142857142857142
2021-01-21,10.428571428571429,5.428571428571429,13.142857142857142,12.571428571428571,249.42857142857142,54.714285714285715,46.714285714285715,11.285714285714286,48.857142857142854,43.285714285714285,10.285714285714286,21,5.142857142857143,8.142857142857142,12.142857142857142
2021-01-22,10.285714285714286,6.142857142857143,12.285714285714286,12.285714285714286,237.85714285714286,53.285714285714285,44.285714285714285,10.714285714285714,47.142857142857146,39.857142857142854,9.857142857142858,19.428571428571427,5.571428571428571,8.714285714285714,12
2021-01-23,9.714285714285714,6.142857142857143,11.857142857142858,12.714285714285714,231.14285714285714,51,44.42857142857143,11.714285714285714,42.142857142857146,39.285714285714285,9.142857142857142,18.857142857142858,5.571428571428571,8.857142857142858,11.285714285714286
2021-01-24,9.857142857142858,6,11.285714285714286,12.428571428571429,217.14285714285714,48.714285714285715,44,11.428571428571429,39.714285714285715,38,8.857142857142858,17.571428571428573,5.142857142857143,9,9.142857142857142
2021-01-25,10.428571428571429,6.571428571428571,10.857142857142858,11.571428571428571,215.57142857142858,45.42857142857143,40.42857142857143,10.428571428571429,40.285714285714285,37.42857142857143,9.428571428571429,16.857142857142858,4.857142857142857,8.428571428571429,9.142857142857142
2021-01-26,10.285714285714286,6.285714285714286,12,11.142857142857142,211.28571428571428,43.857142857142854,38.285714285714285,10,38.285714285714285,36.285714285714285,9.285714285714286,16.142857142857142,4.571428571428571,7.571428571428571,9.857142857142858
2021-01-27,9.571428571428571,6.428571428571429,12.857142857142858,11.142857142857142,200,42,38,9.714285714285714,37.42857142857143,35.857142857142854,8,16,4.428571428571429,6.285714285714286,9
2021-01-28,8.714285714285714,6.571428571428571,11.571428571428571,10.857142857142858,195.14285714285714,38.42857142857143,34.42857142857143,8.857142857142858,37.857142857142854,35.285714285714285,8.428571428571429,15.428571428571429,4.142857142857143,5.571428571428571,9.714285714285714
2021-01-29,9,6.857142857142857,10.857142857142858,10.428571428571429,189.14285714285714,38,34.714285714285715,8.571428571428571,37.285714285714285,35,8,15,3.5714285714285716,5.285714285714286,9
2021-01-30,9.142857142857142,7.285714285714286,10.857142857142858,10.428571428571429,186,38.57142857142857,32.142857142857146,7.285714285714286,36.57142857142857,34.142857142857146,8,13.714285714285714,3.7142857142857144,4.857142857142857,9.571428571428571
2021-01-31,8.285714285714286,7,11,10,186,37.142857142857146,31.857142857142858,7.285714285714286,35.285714285714285,33.57142857142857,7.428571428571429,13.714285714285714,4.142857142857143,4,10.428571428571429
2021-02-01,8.571428571428571,6.428571428571429,10.571428571428571,10.142857142857142,178.57142857142858,39,33.714285714285715,7.857142857142857,35.285714285714285,35.285714285714285,7.285714285714286,14.285714285714286,3.857142857142857,3.5714285714285716,10.571428571428571
2021-02-02,7.857142857142857,5.857142857142857,9.428571428571429,9.428571428571429,173.71428571428572,38.57142857142857,33,7.428571428571429,34.714285714285715,34.285714285714285,7.714285714285714,14,4.142857142857143,3,10.428571428571429
2021-02-03,7.714285714285714,6,8.714285714285714,9.142857142857142,173.42857142857142,37.285714285714285,31.571428571428573,7.714285714285714,30.857142857142858,32.42857142857143,8.142857142857142,14.571428571428571,4.714285714285714,3.2857142857142856,9.428571428571429
2021-02-04,8,6.142857142857143,8.142857142857142,9.285714285714286,166.28571428571428,37.142857142857146,31.142857142857142,8.142857142857142,29.285714285714285,32.42857142857143,7.142857142857143,14.714285714285714,5.428571428571429,3.142857142857143,9.285714285714286
2021-02-05,7.714285714285714,5.428571428571429,9.428571428571429,9.285714285714286,164.85714285714286,35,30.571428571428573,7.714285714285714,27.857142857142858,31.142857142857142,6.714285714285714,14.428571428571429,5.857142857142857,3.5714285714285716,8.857142857142858
2021-02-06,6.857142857142857,5,8.571428571428571,8,155.71428571428572,33.285714285714285,30.142857142857142,8,27.714285714285715,30.428571428571427,7,14.857142857142858,6,3.5714285714285716,8.571428571428571
